smiles,zinc_id,minimal_disttoref,consensus_sars,tox_counts,ct_tox
S=C(Nc1ccc(Cc2ccncc2)cc1)Nc1ccc(Cl)cc1Cl,ZINC000054298563,0.592593,0.748584,3,0.056187
S=C(NCc1cnn2ccccc12)Nc1ccccc1-c1ccccc1,ZINC000795130518,0.714286,0.748582,1,0.059748
COc1cccc(/C=C(/C(=O)OCC(=O)c2ccc(Br)s2)n2nnnc2C)c1,ZINC000023553396,0.687500,0.748581,0,0.051333
COc1cccc(/C=C(\C(=O)OCC(=O)c2ccc(Br)s2)n2nnnc2C)c1,ZINC001337174856,0.687500,0.748581,0,0.051333
O=C(Cc1ccnc(O)c1Br)Nc1ccc2c(c1)C(=O)c1ccccc1C2=O,ZINC000782628132,0.671642,0.748580,3,0.053755
NC(=S)N/N=C/c1ccc(OC(=O)c2ccccc2Cl)cc1,ZINC000002578277,0.465116,0.748580,2,0.050698
Cc1cccc2c1OCCC2=NNC(=S)NCCc1ccccn1,ZINC000726423882,0.661290,0.748579,3,0.052135
O=C(NC(=S)Nc1cc2ccccc2cn1)c1ccc(Cl)cc1,ZINC001248137460,0.619048,0.748578,1,0.112135
C[C@H](NC(=S)NNC(=S)NC(C1CC1)C1CC1)c1ccc(Cl)cc1Cl,ZINC000734758517,0.615385,0.748577,4,0.058818
FC(F)(F)CCCCNC(=S)NNc1cccc(Br)n1,ZINC000840832913,0.690909,0.748575,2,0.050515
COCCn1nc(C)cc1C(=O)N[C@]1(O)C=Cc2ccccc2[C@H]1c1c(O)ccc2ccccc12,ZINC001198102743,0.722892,0.748575,0,0.052403
O=C(c1ccc(Br)s1)n1nc(-c2cccc(O)c2)cc1O,ZINC001245938495,0.742424,0.748574,0,0.080670
S=C(Nc1ccccc1-c1ccccc1)Nc1cccc2cnccc12,ZINC000750975271,0.706897,0.748574,2,0.116682
CC[C@H](NC(=S)NNc1cccc2cnccc12)c1cccs1,ZINC000734375971,0.716418,0.748574,4,0.058386
C#Cc1cccc(NC(=S)NN=C2CCOc3c(F)cc(F)cc32)c1,ZINC000727261399,0.680556,0.748573,2,0.109795
C[C@@H](Cc1ccccc1)NC(=S)NC[C@H]1CC1(Cl)Cl,ZINC000786065314,0.721311,0.748571,2,0.050193
O=C(N[C@H](c1ccccc1)c1ccccn1)c1cc(Cl)c2ccccc2n1,ZINC001124158794,0.562500,0.748569,3,0.073559
Cc1ccc2c(NC(=S)Nc3ccccc3)cccc2c1,ZINC001200840272,0.604167,0.748569,2,0.052516
COc1ccc(CC(=NNC(=S)N(C)C)c2cc(Cl)ccc2Cl)cc1,ZINC000731557918,0.593220,0.748568,7,0.083944
O=c1nc(Cl)sc2ccccc12,ZINC000003885901,0.714286,0.748566,2,0.050857
Cc1ccc2ccccc2c1Cn1cc(Br)ccc1=O,ZINC000480064239,0.727273,0.748565,1,0.108865
S=C(Nc1ccc(Br)cc1)Nc1cnc2cccc(Br)c2c1,ZINC001196596953,0.673077,0.748563,2,0.073629
Fc1cc(Br)cc(Br)c1NC(=S)Nc1c(Cl)ccc2ncccc12,ZINC001200799393,0.698413,0.748563,5,0.137955
FC(F)(F)c1cccc(/C=N/NC(=S)Nc2ccccc2)c1,ZINC000014017322,0.517857,0.748562,3,0.050985
S=C(NCc1ccccc1)NNc1ccccc1Br,ZINC000054301614,0.551020,0.748562,2,0.050345
Cc1ccc(Br)nc1NC(=S)Nc1cccc2ccccc12,ZINC001200095985,0.679245,0.748560,2,0.093587
O=C1C(Cl)=C(NC(=O)[C@H]2C[C@@H]2C(=O)c2ccccc2)C(=O)c2ccccc21,ZINC001187226183,0.736842,0.748559,6,0.050577
N=C(NNc1ccc(Cl)cc1)C(N)=S,ZINC000001758024,0.631579,0.748559,2,0.050420
C=C(Cl)CNC(=S)NC[C@@H]1CCOC1,ZINC000749725031,0.745763,0.748556,2,0.051347
S=C(NCC1(c2ccc(Br)cc2)CCOCC1)Nc1ccc2ccccc2c1,ZINC000751036808,0.711864,0.748556,1,0.054300
Cc1ncc(CO)c(C(=O)N[C@]2(O)C=Cc3ccccc3[C@@H]2c2c(O)ccc3ccccc23)c1O,ZINC001147848695,0.692308,0.748556,0,0.053935
C[C@H](NC(=S)Nc1ccc(C(F)F)cn1)c1ccccc1,ZINC001245474011,0.660714,0.748555,2,0.051144
Cc1ccc(NC(=S)N[C@H]2COc3ccc(Cl)cc32)cc1,ZINC000761825303,0.604167,0.748552,0,0.052321
S=C(NN=Cc1cscc1Br)Nc1cccnc1,ZINC000794866144,0.473684,0.748552,6,0.050330
S=C(Nc1ccc(-c2ccccn2)cc1)Nc1ccc2ccccc2c1,ZINC000811719703,0.583333,0.748551,6,0.430789
CCCCOCCOCc1cccc(NC(=S)Nc2ccc(Cl)nc2)c1,ZINC000727082775,0.666667,0.748549,8,0.062179
C[C@H](NC(=S)Nc1cccc2cc(Br)cnc12)c1ccc(F)cc1,ZINC001249607692,0.687500,0.748546,4,0.067138
O=C(CC12CC3CC(CC(C3)C1)C2)NC(=S)N1CCCCC1,ZINC000005064309,0.708333,0.748546,2,0.052766
C=C(C)CN(CC)C(=O)[C@H](C)OC(=O)c1ccc2c(c1Cl)C(=O)c1ccccc1C2=O,ZINC000823027222,0.723077,0.748543,0,0.051452
COC(=O)c1ccc2[nH]c(C(=O)NC3=C(Cl)C(=O)c4ccccc4C3=O)cc2c1,ZINC001156519381,0.692308,0.748543,5,0.050899
CCCNC(=S)Nc1cccc(C(=O)Nc2ccc(Cl)cn2)c1,ZINC000731491191,0.603175,0.748543,2,0.051303
S=C(NN=Cc1cc[nH]c1)Nc1cccc(Br)c1,ZINC000745200329,0.555556,0.748540,2,0.054865
CCCNC(=S)NNC(=S)Nc1ccc2c(c1)CCC2,ZINC000053516098,0.666667,0.748539,2,0.050192
O=C(N[C@@]1(O)C=Cc2ccccc2[C@@H]1c1c(O)ccc2ccccc12)c1ccnn1CCF,ZINC001194547582,0.708333,0.748538,0,0.052463
Cc1ccccc1NC(=S)NN=Cc1cccc2cccnc12,ZINC000818215200,0.590164,0.748535,10,0.060282
S=C(NNc1ccc2ccccc2n1)N[C@@H]1CCOc2ccccc21,ZINC000741477759,0.753623,0.748534,3,0.053810
Cc1nc2c(s1)C(=NNC(=S)Nc1cccc(Br)c1)CCC2,ZINC000730947676,0.648649,0.748532,10,0.051632
S=C(NNc1cccc2cnccc12)N[C@@H]1CCOc2ccccc21,ZINC000741491854,0.739726,0.748532,3,0.079346
C[C@@H]1SCCC1=NNC(=S)Nc1cccnc1,ZINC000814720081,0.562500,0.748531,3,0.051478
CCN(Cc1cccc(C(F)(F)F)c1)C(=S)NC(=O)c1ccccc1,ZINC001195405508,0.589286,0.748527,1,0.059578
Cc1ccc(NC(=S)NNC(=O)Cc2c(C)[nH]c3ccc(Br)cc23)c(C)c1,ZINC000031554665,0.647059,0.748523,1,0.056514
C[C@@H](NC(=O)c1c(O)cnc2c(Br)cccc12)c1ccc(F)cc1Cl,ZINC001637640191,0.705128,0.748523,15,0.101610
CCCCCCc1ccc(NC(=S)N[C@@H](NC(=O)c2ccccc2)C(Cl)(Cl)Cl)cc1,ZINC000004558611,0.582090,0.748522,14,0.050202
S=C(Nc1csc(Cl)c1)NC(c1ccccc1)c1ccccc1,ZINC001244784396,0.666667,0.748521,3,0.050292
CC(=NNC(=S)NCC1CCC1)c1cc2n(n1)CCC2,ZINC000841626723,0.666667,0.748521,3,0.050903
FC(F)(F)c1ccc(NC(=S)N=c2cc[nH]c3cccnc23)cc1,ZINC001196161416,0.717949,0.748521,2,0.050445
Cc1cc(Br)ccc1NC(=S)Nc1ccc2ccccc2c1,ZINC000001045303,0.576923,0.748519,2,0.055766
O=C1C[C@H](Oc2ccc3c(c2Cl)Oc2c(ccc(O)c2Cl)[C@@]32OC(=O)c3ccccc32)CN1,ZINC001218336475,0.786517,0.748518,3,0.052230
N=C(Nc1ccc(-c2ccccn2)nn1)c1cccc2ccccc12,ZINC001160505083,0.656250,0.748517,8,0.094122
C[C@H](Cc1cccc(Cl)c1)C(=O)NNC(=S)NC(C)(C)C,ZINC000154112701,0.609375,0.748515,3,0.051803
Cc1ccc(NC(=S)Nc2cccc3nc(Cl)ccc23)cc1,ZINC001197933265,0.615385,0.748514,3,0.086806
S=C(NCCc1ccccc1)Nc1ccc(Oc2nncc3ccccc23)c(Cl)c1,ZINC000752775596,0.622951,0.748514,4,0.051816
CC(=NNC(=S)Nc1ccccn1)c1ccc(Cl)cn1,ZINC000774395911,0.509434,0.748514,9,0.050308
C=CCc1cc([C@@H](Nc2ccccn2)c2ccc(Cl)cc2)c2cccnc2c1O,ZINC000036245384,0.453125,0.748513,32,0.056576
COc1ccc2c(c1)C[C@@H](C(=O)NC1=C(Cl)C(=O)c3ccccc3C1=O)O2,ZINC001182353452,0.671429,0.748507,6,0.050305
N=C(N)NN=C(CCc1ccccc1)c1ccccc1,ZINC000762605654,0.686275,0.748507,3,0.050959
COc1ccc(C(NC(=O)c2ccc3c(C)cc(O)nc3c2)c2ccc(OC)cc2)cc1,ZINC001261171489,0.606061,0.748506,5,0.200725
C[C@@H](Oc1c(O)c(=O)c(=O)c(=O)c1=O)c1csc(Cl)c1,ZINC001234377175,0.777778,0.748506,0,0.050488
S=C(NCc1ccon1)N(C/C=C/c1ccccc1)c1ccc2c(c1)OCCO2,ZINC000764450928,0.701493,0.748506,0,0.052035
S=C(NCc1ccon1)N(C/C=C\c1ccccc1)c1ccc2c(c1)OCCO2,ZINC000764450925,0.701493,0.748506,0,0.052035
Cc1cc(C(=O)NCc2cc(Cl)c3cccnc3c2O)c2ccccc2n1,ZINC001150675341,0.571429,0.748505,9,0.051171
C[C@@H](NC(=S)NN=Cc1csc(COc2ccc(Cl)cc2)n1)C1CC1,ZINC000751532254,0.695652,0.748505,14,0.066520
Cc1ccc(Cl)cc1NC(=S)Nc1cc2ccccc2c(Br)n1,ZINC001245134750,0.518519,0.748504,3,0.114353
O=C(N[C@H](c1ccccc1)c1ccncc1)c1cnc2cc(Br)ccc2c1,ZINC001154445750,0.590909,0.748503,3,0.190149
Cc1cc(C(=O)n2nnc3ccccc32)cs1,ZINC000002751782,0.580000,0.748502,0,0.051156
CCc1nn(C)c(Cl)c1C=NNC(=S)NCc1ccc2c(c1)OCO2,ZINC000734746372,0.626866,0.748502,3,0.053353
CCc1nc2ccc(NC(=S)NCCNc3ccnc4cc(Cl)ccc34)cc2s1,ZINC000225229293,0.716216,0.748501,5,0.058094
CSCCNC(=S)NN=C1CCCc2ccc(N)cc21,ZINC000814892939,0.739130,0.748497,2,0.051486
FC(F)(F)c1ccccc1NC(=S)Nc1cnc2cc(Cl)ccc2c1,ZINC001197233209,0.633333,0.748496,7,0.113997
O=C(CSc1nc2ccccc2s1)NNC(=S)Nc1ccccc1Cl,ZINC000016268005,0.547945,0.748496,1,0.054167
C[C@@H](NC(=S)N[C@H](C)c1nc2ccccc2n1C(F)F)c1ccc(Cl)cc1Cl,ZINC000726452329,0.650000,0.748495,3,0.143439
Cc1ccc(Cl)cc1NC(=S)Nc1ccc2ncc(Cl)cc2c1,ZINC001245169627,0.555556,0.748494,3,0.056440
C[C@H]1CCC(=NNC(=S)Nc2cccnc2)[C@H](n2cncn2)C1,ZINC000794467828,0.602740,0.748493,3,0.051592
C[C@@H](Cc1cc(Br)ccc1F)NC(=O)c1c(O)cnc2ccc(Cl)cc12,ZINC001648665908,0.701493,0.748492,11,0.051281
C=CCNC(=S)N(C[C@H](O)COc1cccc2ccccc12)C(C)C,ZINC000011047954,0.621212,0.748491,2,0.072781
CC(=O)Nc1ccc(/C(C)=N/NC(=S)Nc2ccccc2)cc1,ZINC000408870730,0.531915,0.748490,2,0.050212
O=C(Cc1cccc2ccccc12)N[C@H](NC(=S)Nc1ccc(C(=O)O)cc1)C(Cl)(Cl)Cl,ZINC000001232984,0.569231,0.748488,0,0.050683
CC[C@@H](NC(=S)NC(=O)c1ccc(Cl)cc1)c1ccncc1,ZINC001248212671,0.603774,0.748485,3,0.051160
O=C(NC/C=C\Cl)c1ccc(C(=O)c2cccc(O)c2)cc1,ZINC001456893909,0.672414,0.748484,5,0.058888
O=C(NC/C=C/Cl)c1ccc(C(=O)c2cccc(O)c2)cc1,ZINC001456893913,0.672414,0.748484,5,0.058888
CCc1ccccc1NC(=S)Nc1ccc2c(Br)cncc2c1,ZINC001201152041,0.672414,0.748484,3,0.080782
O=C(c1cccc2ccccc12)c1nn(CCCCCF)c2ccccc12,ZINC000096024682,0.738462,0.748483,3,0.065333
COc1ccc([C@H](NC(=O)c2cc(O)nc3ccccc23)c2ccccc2OC)cc1,ZINC001583089081,0.567164,0.748481,7,0.078201
COc1cccc2c(Cl)c(C(=O)NCC(=O)c3ccc(O)c(O)c3)cnc12,ZINC001154168291,0.671233,0.748481,3,0.054958
Cc1ccc(NC(=S)NN=C2CSCc3ccccc32)cc1,ZINC000915937483,0.576271,0.748480,2,0.050286
CC(=NNC(=S)NCC1CCC1)c1cnc2ccsc2c1,ZINC000739410395,0.629032,0.748480,3,0.051952
C[C@H](NC(=S)N[C@H](C)Cc1ccccc1)c1nc2ccccc2n1C(F)F,ZINC000786058978,0.655172,0.748479,0,0.052255
Cn1cc(/C=C2\Oc3c(ccc4c3[C@@H](c3cc5ccccc5nc3O)CC(=O)O4)C2=O)c2ccccc21,ZINC000263586231,0.693182,0.748478,4,0.062552
Cn1cc(/C=C2/Oc3c(ccc4c3[C@@H](c3cc5ccccc5nc3O)CC(=O)O4)C2=O)c2ccccc21,ZINC000253623870,0.693182,0.748478,4,0.062552
O=C(N[C@]1(O)C=Cc2ccccc2[C@@H]1c1c(O)ccc2ccccc12)c1c[nH]c2cnc(Cl)cc12,ZINC001154233680,0.710843,0.748477,3,0.057694
O=C(NC(=S)NCc1ccccc1C(F)F)c1ccc(Cl)cc1,ZINC001248199181,0.677419,0.748476,0,0.055580
Cc1cccc(NC(=S)NNc2cnnc3ccccc23)c1C,ZINC000733756195,0.600000,0.748475,3,0.066027
Cc1cc(C)cc([C@@H](C)NC(=O)c2cc3ccccc3nc2Cl)c1,ZINC001152411691,0.563636,0.748474,4,0.300238
O=C(Nc1cc2c(cc1O)C(=O)c1ccccc1C2=O)c1cc2cc(Cl)cnc2[nH]1,ZINC001151303516,0.728571,0.748473,9,0.086085
C[C@H](NC(=O)c1cc(Cl)c2ccccc2c1O)c1cccnc1,ZINC000436788687,0.500000,0.748473,16,0.115775
NC(=O)c1ncc(Cl)nc1N[C@@]1(O)C=Cc2ccccc2[C@H]1c1c(O)ccc2ccccc12,ZINC001162990679,0.697368,0.748472,4,0.051368
C[C@H](Cc1c(Cl)cccc1Cl)NC(=O)c1cccc2cccnc12,ZINC001435741520,0.593750,0.748468,2,0.059513
O=C(N[C@@H](Cc1ccc(Cl)cc1)c1ccccn1)c1ccc2c(O)ncnc2c1,ZINC001624623729,0.657895,0.748467,4,0.205461
N#Cc1ccc(NC(=S)N[C@H]2CC3(CCC3)Oc3ccccc32)cc1Cl,ZINC000757539362,0.725806,0.748467,5,0.054000
O=C(NNC(=S)Nc1cccc(Cl)c1)c1cc2c(s1)CCC2,ZINC000016278814,0.532258,0.748467,2,0.052433
CC(C)NC(=S)NNC(=O)COc1ccc(Cl)c2ccccc12,ZINC000014841511,0.550000,0.748466,2,0.123987
Cc1cccc(/C=C/C(=O)c2cc(Br)cc(Br)c(=O)c2O)c1,ZINC000008397926,0.469388,0.748464,13,0.050227
O=C(N[C@@H](c1ccccc1)c1ccncc1)c1cc(O)c2c(c1)C(=O)c1cccc(O)c1C2=O,ZINC001152609780,0.602941,0.748461,12,0.059585
Cc1cccc(NC(=S)NC(=O)c2cccc3c(Cl)cccc23)n1,ZINC000009064077,0.586207,0.748459,1,0.077824
C=CCOc1ccccc1[C@H](C)NC(=S)Nc1ccc(Cl)cc1,ZINC001197355560,0.591837,0.748459,1,0.051255
CCc1ccccc1NC(=S)N/N=C1\C(=O)N(Cc2ccccc2Cl)c2ccccc21,ZINC000003041854,0.728571,0.748459,5,0.050314
S=C(Nc1ccc(Oc2ccnc3ccccc23)cc1)Nc1ccccc1Cl,ZINC000733213501,0.660714,0.748457,6,0.122250
S=c1sc2ccccc2n1/C(=N/Nc1ccccc1)c1ccccc1,ZINC000004499119,0.724138,0.748455,6,0.054128
Cc1ccccc1NC(=S)Nc1cccc2cccc(Br)c12,ZINC001198438044,0.647059,0.748453,2,0.082585
O=C(Cn1nc2ccccc2n1)N[C@]1(O)C=Cc2ccccc2[C@H]1c1c(O)ccc2ccccc12,ZINC001180302725,0.670732,0.748452,0,0.050525
O=C(/C=C/c1c(Cl)nc2cc(Cl)ccn12)c1ccc(O)cc1O,ZINC000794702655,0.739130,0.748451,3,0.050977
O=C(/C=C\c1c(Cl)nc2cc(Cl)ccn12)c1ccc(O)cc1O,ZINC000794702654,0.739130,0.748451,3,0.050977
CNC(=S)NN=C(CC(F)(F)F)c1ccc(Cl)cc1,ZINC000763340678,0.654545,0.748450,2,0.052419
Cc1cc(Cl)ccc1NC(=S)Nc1ccc2cc(Cl)cnc2c1,ZINC001248423086,0.470588,0.748449,3,0.063536
CCc1cc(Br)ncc1NC(=S)Nc1cccc2ccccc12,ZINC001200096642,0.666667,0.748449,3,0.055014
S=C(Nc1ccc(Cl)nc1)N1CCCCC[C@@H]1c1ccccc1,ZINC000727080375,0.689655,0.748449,2,0.050503
S=C(Nc1cccnc1)Nc1ccc(Cl)c2cnccc12,ZINC001199902651,0.568627,0.748449,4,0.053934
CC(=NNC(=S)Nc1cccnc1)c1cc(Cl)c(N)c(Cl)c1,ZINC000754700374,0.557377,0.748449,11,0.050494
CCCNC(=S)NN=Cc1cnc2c(C)cc(Br)cn12,ZINC000783809064,0.622951,0.748448,3,0.050665
Fc1ccc(NC(=S)NCc2cnc3ccccc3c2)cc1C(F)(F)F,ZINC001245077370,0.590164,0.748447,2,0.191002
O=C(N[C@@]1(O)C=Cc2ccccc2[C@H]1c1c(O)ccc2ccccc12)c1ccc2ncsc2n1,ZINC001156308787,0.708861,0.748446,0,0.051782
C[C@H](NC(=O)c1cc(O)c2cccc(O)c2n1)c1cncnc1,ZINC001152682394,0.704918,0.748446,7,0.076438
COc1ccc(NC(=S)NN=Cc2cnn(-c3ccccc3)c2)cc1,ZINC000725732446,0.508197,0.748444,7,0.110510
CCNC(=S)N/N=C/c1cc(I)c(OCc2ccccc2C#N)c(I)c1,ZINC000409372488,0.671642,0.748443,4,0.050268
Cc1nn(C)c2ncc(C=NNC(=S)Nc3ccc(C(C)C)cc3)cc12,ZINC000747606786,0.617647,0.748441,6,0.054999
CN(CCC#N)c1ccc(C=NNC(=S)Nc2ccccn2)cc1,ZINC000767804514,0.616667,0.748441,4,0.050501
S=C(Nc1cccnc1)Nc1ccc2nccc(Cl)c2c1,ZINC001199907873,0.538462,0.748441,3,0.054917
O=C(N[C@H](c1ccccc1)c1ccc(Cl)cc1)c1cc2ccccc2nc1O,ZINC000498018996,0.615385,0.748441,13,0.127809
C[C@H](NC(=S)NN=C1CCCc2nn(C)cc21)C1CC1,ZINC000794521099,0.730159,0.748441,3,0.056356
C[C@H](NC(=O)c1cc(O)nc2cc(F)ccc12)c1cc(Cl)ccc1Cl,ZINC000494743754,0.666667,0.748439,17,0.135239
C=CCCCNC(=S)Nc1ncc2ccccc2c1Br,ZINC001247709322,0.678571,0.748439,2,0.067419
S=C(Nc1ccccc1)N[C@H](c1ccccc1)c1ccc(Cl)cc1,ZINC000020625853,0.575000,0.748439,3,0.051469
CCn1cc(/C=C2/Oc3cc(OC(=O)c4ccccc4Br)ccc3C2=O)c2ccccc21,ZINC000008993591,0.641304,0.748438,16,0.053523
S=C(Nc1ncc(Cl)cc1Cl)Nc1c(Cl)cc(Cl)cc1Cl,ZINC001196860969,0.661017,0.748438,2,0.053142
C=CCNC(=S)N(Cc1ccccc1F)c1ccccc1,ZINC000745686667,0.673469,0.748437,2,0.050216
Fc1cnc2cccc(NC(=S)Nc3cc(Cl)ccc3Cl)c2c1,ZINC001201087103,0.637931,0.748436,5,0.430371
S=C(Nc1cncc2ccccc12)NC(C1CC1)C1CC1,ZINC000758264808,0.701754,0.748436,2,0.057489
O=c1c2sc3ncccc3c2ncn1CCn1cnc(Br)n1,ZINC001166441239,0.720000,0.748435,0,0.094440
S=C(Nc1ccc2nccnc2c1)Nc1c(Cl)cc(Cl)cc1Cl,ZINC001196856341,0.660714,0.748435,2,0.069689
S=C(NC[C@H]1CCCO1)NN=C1CCc2cccc(Br)c2C1,ZINC000814727608,0.578125,0.748434,2,0.050898
O=C(NC(=S)Nc1cnc2ccc(Cl)cc2c1)c1ccc(Cl)cc1,ZINC001248146980,0.578947,0.748433,1,0.076476
COc1ccc(NC(=S)NN=Cc2nc3ccc(F)cc3s2)cc1,ZINC000761747995,0.584615,0.748433,13,0.050955
Cc1ccc(NC(=S)Nc2ccc(Br)c3cnccc23)c(Cl)c1,ZINC001200340292,0.637931,0.748431,5,0.167928
C[C@H](NC(=O)NCC=C(Cl)Cl)C(c1ccccc1)c1ccccc1,ZINC001563287080,0.711538,0.748431,0,0.050178
C=C(C)CNC(=S)Nc1cc2c(cc1Sc1ccccc1)OCCO2,ZINC000751030336,0.672414,0.748430,1,0.050348
COc1cc(C(C)=NNC(=S)Nc2cccnc2)ccn1,ZINC000782134936,0.500000,0.748429,7,0.050628
O=C(Cc1ccc(Cl)cc1)NNC(=S)Nc1ccc(Br)cc1,ZINC000006970485,0.578947,0.748429,1,0.050897
Clc1cncc(NN=Cc2c(-c3ccccc3)[nH]c3ccccc23)n1,ZINC000914560045,0.671875,0.748427,31,0.161347
COc1ccc(NC(=S)NN=C2CC(C)(C)c3ccccc32)cn1,ZINC000729640204,0.656716,0.748427,10,0.051817
S=C(Nc1cccnc1-c1ccccn1)Nc1cccc2ccccc12,ZINC001200094702,0.627451,0.748426,5,0.059335
Cc1nnsc1C=NNC(=S)Nc1ccccc1,ZINC000814214092,0.586207,0.748426,3,0.050276
Cc1cc(Cl)ccc1NC(=S)Nc1cnc2cccc(Cl)c2c1,ZINC001248380563,0.471698,0.748425,3,0.077332
CSCCNC(=S)NNC(=S)N[C@H](C)C1CC1,ZINC000752762878,0.702128,0.748423,2,0.050586
C#Cc1cccc(NC(=S)NN=Cc2csc(COc3ccc(C)cc3)n2)c1,ZINC000727261607,0.621622,0.748423,6,0.087008
O=C(N[C@@H](c1ccccc1)c1cccnc1)c1cc2ccccc2c(Cl)n1,ZINC000728490920,0.500000,0.748421,3,0.109184
CCCNC(=S)NN=C(C)c1ccc(SC(F)F)cc1,ZINC000734977778,0.519231,0.748421,2,0.050324
C[C@H](NC(=O)c1cc(O)nc2ccc(F)cc12)c1cccc(Cl)c1Cl,ZINC000606202061,0.661538,0.748421,19,0.361986
NC(=O)CNC(=S)NN=C1COc2c(Br)cc(Cl)cc21,ZINC000814844400,0.750000,0.748420,2,0.051900
C#Cc1cccc(NC(=S)NNC(=S)Nc2ccc(C#N)c(Cl)c2)c1,ZINC000727288826,0.656250,0.748420,5,0.054192
O=C(N[C@]1(O)C=Cc2ccccc2[C@@H]1c1c(O)ccc2ccccc12)c1ccn(C(F)F)n1,ZINC001189460410,0.712329,0.748419,0,0.051201
Cc1cc(Br)ccc1NC(=S)Nc1cc(Br)nc2ccccc12,ZINC001248303504,0.600000,0.748419,3,0.103429
O=C(Cc1ccc2ccccc2c1)NNC(=S)Nc1ccc2c(c1)OCCO2,ZINC000044186071,0.580645,0.748417,0,0.055551
C=CCCNC(=S)N[C@H](c1cccnc1C(F)(F)F)C1CC1,ZINC001247689644,0.734375,0.748416,2,0.050339
Cc1ccc(C(=O)N[C@@H](CO)c2ccc(Br)cc2)c2ncccc12,ZINC001625332307,0.671233,0.748415,5,0.070614
C[C@@H](NC(=O)c1ncc2ccccc2c1O)[C@@H](O)c1c(Cl)cccc1Cl,ZINC001137415665,0.646154,0.748415,7,0.052763
C[C@H](Cc1ccccc1)NC(=S)NNc1ncnc2ccsc12,ZINC000786086801,0.725806,0.748415,1,0.050215
C#Cc1cccc(NC(=S)NN=Cc2nc(C)cs2)c1,ZINC000755688537,0.621212,0.748415,5,0.054379
N#Cc1cccc(C=NNC(=S)Nc2cccc(Cl)c2)c1,ZINC000839394474,0.550000,0.748413,6,0.050490
CC1(C)CCc2cc(C=NNC(=S)Nc3ccccn3)ccc2O1,ZINC000767803918,0.568966,0.748413,7,0.050663
CC(=O)N(c1nc(C=NNC(=S)Nc2ccc(Cl)c(Cl)c2)cs1)C1CC1,ZINC000734297929,0.643836,0.748413,4,0.050442
CN(N=Cc1ccc(OC(F)(F)C(=O)O)cc1)C(=S)NCc1ccccc1,ZINC000730727260,0.676056,0.748413,2,0.050829
COc1cncc(Cl)c1C(=O)N[C@@]1(O)C=Cc2ccccc2[C@@H]1c1c(O)ccc2ccccc12,ZINC001195242702,0.687500,0.748412,8,0.062659
FC(F)(F)c1cccc(NC(=S)Nc2ccc(Br)c3cccnc23)c1,ZINC001198057885,0.551724,0.748410,11,0.133728
COc1cccc(CC(=NNC(=S)Nc2ccccn2)c2ccccc2)c1,ZINC000767804624,0.553571,0.748408,16,0.053900
Cc1cccc(C)c1NC(=S)Nc1cccc2c1[C@H]1CC[C@H]2C1=C(Cl)Cl,ZINC001198367334,0.655172,0.748406,8,0.055686
C[C@@H](C=NNC(=S)NCC(N)=O)c1cccc(Cl)c1,ZINC000763365408,0.661538,0.748406,2,0.054973
CCc1nc2ccccc2n1NC(=S)Nc1cccc(C(F)(F)F)c1,ZINC000753847552,0.542373,0.748405,0,0.078426
C=CCCNC(=S)Nc1cc2cc(Br)ccc2c(Br)n1,ZINC001247599367,0.701754,0.748405,2,0.066575
FC(F)(F)c1ccc(NC(=S)Nc2ccc3ccncc3c2)cc1,ZINC001196186260,0.641509,0.748403,3,0.068070
C[C@H](Cc1ccccc1)NC(=S)Nc1cnc(Br)c(Br)c1,ZINC000786085389,0.654545,0.748403,1,0.050251
Cc1cccc(Cl)c1NC(=S)Nc1cccc2c(Cl)nccc12,ZINC001200196530,0.631579,0.748402,3,0.259959
S=C(Nc1cccnc1)Nc1snc2cccnc12,ZINC001199891275,0.639344,0.748401,5,0.050531
CC(=NNC(=S)NC(C)(C)C)c1c(Cl)nc2sccn12,ZINC000741838678,0.630769,0.748400,5,0.050368
COc1ccc(CCNC(=S)NNC(=O)[C@H](C)Oc2cccc(Br)c2)cc1,ZINC000016315200,0.584615,0.748397,1,0.051021
CC[C@@](C)(NC(=O)c1cc(O)nc2c(Br)cccc12)c1ccccc1,ZINC000749983355,0.703125,0.748397,11,0.069496
C#Cc1cccc(NC(=S)NN=Cc2ccc(C(F)F)cc2)c1,ZINC000794505863,0.609375,0.748396,2,0.056534
C#CCNC(=S)/C(=C(/O)c1ccc2c(c1)Cc1ccccc1-2)[n+]1cccc(O)c1Cl,ZINC000759058614,0.792208,0.748396,3,0.050380
S=C(NCc1cccnc1)NN=C1CCCOc2ccccc21,ZINC001318298133,0.676923,0.748394,3,0.060467
O=C(NC(=S)Nc1cc(Br)cc2ncccc12)c1ccc(Cl)cc1,ZINC001248199038,0.631579,0.748392,3,0.312583
S=C(NCCSc1ccccc1)NNC(=S)Nc1cccnc1,ZINC000018139058,0.403846,0.748391,5,0.050195
CCN(Cc1ccc(Br)cc1)C(=S)NC(=O)c1ccccc1,ZINC001195402977,0.645161,0.748386,1,0.051120
Cc1ccc(NC(=S)Nc2cc3cccnc3c3ncccc23)cc1,ZINC000408976771,0.560000,0.748385,3,0.066182
COc1c(/C=C/C(=O)c2ccc(O)cc2)ccc(O)c1O[C@H](c1ccc(Cl)cc1)c1ccccn1,ZINC001230154170,0.729412,0.748384,13,0.052527
